Country,Date,ConfirmedCases,NewCases
Cyprus,26/01/2020,0,0
Czechia,26/01/2020,0,0
Denmark,26/01/2020,0,0
Diamond Princess,26/01/2020,0,0
Djibouti,26/01/2020,0,0
Dominica,26/01/2020,0,0
Dominican Republic,26/01/2020,0,0
Ecuador,26/01/2020,0,0
Egypt,26/01/2020,0,0
El Salvador,26/01/2020,0,0
Equatorial Guinea,26/01/2020,0,0
Eritrea,26/01/2020,0,0
Estonia,26/01/2020,0,0
Eswatini,26/01/2020,0,0
Ethiopia,26/01/2020,0,0
Fiji,26/01/2020,0,0
Finland,26/01/2020,0,0
France,26/01/2020,3,0
Gabon,26/01/2020,0,0
Gambia,26/01/2020,0,0
Georgia,26/01/2020,0,0
Germany,26/01/2020,0,0
Ghana,26/01/2020,0,0
Greece,26/01/2020,0,0
Grenada,26/01/2020,0,0
Guatemala,26/01/2020,0,0
Guinea,26/01/2020,0,0
Guinea-Bissau,26/01/2020,0,0
Guyana,26/01/2020,0,0
Haiti,26/01/2020,0,0
Holy See,26/01/2020,0,0
Honduras,26/01/2020,0,0
Hungary,26/01/2020,0,0
Iceland,26/01/2020,0,0
India,26/01/2020,0,0
Indonesia,26/01/2020,0,0
Iran,26/01/2020,0,0
Iraq,26/01/2020,0,0
Ireland,26/01/2020,0,0
Israel,26/01/2020,0,0
Italy,26/01/2020,0,0
Jamaica,26/01/2020,0,0
Japan,26/01/2020,4,2
Jordan,26/01/2020,0,0
Kazakhstan,26/01/2020,0,0
Kenya,26/01/2020,0,0
Kiribati,26/01/2020,0,0
"Korea, South",26/01/2020,3,1
Kosovo,26/01/2020,0,0
Kuwait,26/01/2020,0,0
Kyrgyzstan,26/01/2020,0,0
Laos,26/01/2020,0,0
Latvia,26/01/2020,0,0
Lebanon,26/01/2020,0,0
Lesotho,26/01/2020,0,0
Liberia,26/01/2020,0,0
Libya,26/01/2020,0,0
Liechtenstein,26/01/2020,0,0
Lithuania,26/01/2020,0,0
Luxembourg,26/01/2020,0,0
Madagascar,26/01/2020,0,0
Malawi,26/01/2020,0,0
Malaysia,26/01/2020,4,1
Maldives,26/01/2020,0,0
Mali,26/01/2020,0,0
Malta,26/01/2020,0,0
Marshall Islands,26/01/2020,0,0
Mauritania,26/01/2020,0,0
Mauritius,26/01/2020,0,0
Mexico,26/01/2020,0,0
Micronesia,26/01/2020,0,0
Moldova,26/01/2020,0,0
Monaco,26/01/2020,0,0
Mongolia,26/01/2020,0,0
Montenegro,26/01/2020,0,0
Morocco,26/01/2020,0,0
Mozambique,26/01/2020,0,0
MS Zaandam,26/01/2020,0,0
Namibia,26/01/2020,0,0
Nepal,26/01/2020,1,0
Netherlands,26/01/2020,0,0
New Zealand,26/01/2020,0,0
Nicaragua,26/01/2020,0,0
Niger,26/01/2020,0,0
Nigeria,26/01/2020,0,0
North Macedonia,26/01/2020,0,0
Norway,26/01/2020,0,0
Oman,26/01/2020,0,0
Pakistan,26/01/2020,0,0
Palau,26/01/2020,0,0
Panama,26/01/2020,0,0
Papua New Guinea,26/01/2020,0,0
Paraguay,26/01/2020,0,0
Peru,26/01/2020,0,0
Philippines,26/01/2020,0,0
Poland,26/01/2020,0,0
Portugal,26/01/2020,0,0
Qatar,26/01/2020,0,0
Romania,26/01/2020,0,0
Russia,26/01/2020,0,0
Rwanda,26/01/2020,0,0
Saint Kitts and Nevis,26/01/2020,0,0
Saint Lucia,26/01/2020,0,0
Saint Vincent and the Grenadines,26/01/2020,0,0
Samoa,26/01/2020,0,0
San Marino,26/01/2020,0,0
Sao Tome and Principe,26/01/2020,0,0
Saudi Arabia,26/01/2020,0,0
Senegal,26/01/2020,0,0
Serbia,26/01/2020,0,0
Seychelles,26/01/2020,0,0
Sierra Leone,26/01/2020,0,0
Singapore,26/01/2020,4,1
Slovakia,26/01/2020,0,0
Slovenia,26/01/2020,0,0
Solomon Islands,26/01/2020,0,0
Somalia,26/01/2020,0,0
South Africa,26/01/2020,0,0
South Sudan,26/01/2020,0,0
Spain,26/01/2020,0,0
Sri Lanka,26/01/2020,0,0
Sudan,26/01/2020,0,0
Summer Olympics 2020,26/01/2020,0,0
Suriname,26/01/2020,0,0
Sweden,26/01/2020,0,0
Switzerland,26/01/2020,0,0
Syria,26/01/2020,0,0
Taiwan*,26/01/2020,4,1
Tajikistan,26/01/2020,0,0
Tanzania,26/01/2020,0,0
Thailand,26/01/2020,8,2
Timor-Leste,26/01/2020,0,0
Togo,26/01/2020,0,0
Trinidad and Tobago,26/01/2020,0,0
Tunisia,26/01/2020,0,0
Turkey,26/01/2020,0,0
Uganda,26/01/2020,0,0
Ukraine,26/01/2020,0,0
United Arab Emirates,26/01/2020,0,0
United Kingdom,26/01/2020,0,0
Uruguay,26/01/2020,0,0
US,26/01/2020,5,3
Uzbekistan,26/01/2020,0,0
Vanuatu,26/01/2020,0,0
Venezuela,26/01/2020,0,0
Vietnam,26/01/2020,2,0
West Bank and Gaza,26/01/2020,0,0
Yemen,26/01/2020,0,0
Zambia,26/01/2020,0,0
Zimbabwe,26/01/2020,0,0
Afghanistan,27/01/2020,0,0
Albania,27/01/2020,0,0
Algeria,27/01/2020,0,0
Andorra,27/01/2020,0,0
Angola,27/01/2020,0,0
Antigua and Barbuda,27/01/2020,0,0
Argentina,27/01/2020,0,0
Armenia,27/01/2020,0,0
Australia,27/01/2020,5,1
Austria,27/01/2020,0,0
Azerbaijan,27/01/2020,0,0
Bahamas,27/01/2020,0,0
Bahrain,27/01/2020,0,0
Bangladesh,27/01/2020,0,0
Barbados,27/01/2020,0,0
Belarus,27/01/2020,0,0
Belgium,27/01/2020,0,0
Belize,27/01/2020,0,0
Benin,27/01/2020,0,0
Bhutan,27/01/2020,0,0
Bolivia,27/01/2020,0,0
Bosnia and Herzegovina,27/01/2020,0,0
Botswana,27/01/2020,0,0
Brazil,27/01/2020,0,0
Brunei,27/01/2020,0,0
Bulgaria,27/01/2020,0,0
Burkina Faso,27/01/2020,0,0
Burma,27/01/2020,0,0
Burundi,27/01/2020,0,0
Cabo Verde,27/01/2020,0,0
Cambodia,27/01/2020,1,1
Cameroon,27/01/2020,0,0
Canada,27/01/2020,1,0
Central African Republic,27/01/2020,0,0
Chad,27/01/2020,0,0
Chile,27/01/2020,0,0
China,27/01/2020,2877,802
Colombia,27/01/2020,0,0
Comoros,27/01/2020,0,0
Congo (Brazzaville),27/01/2020,0,0
Congo (Kinshasa),27/01/2020,0,0
Costa Rica,27/01/2020,0,0
Cote d'Ivoire,27/01/2020,0,0
Croatia,27/01/2020,0,0
Cuba,27/01/2020,0,0
Cyprus,27/01/2020,0,0
Czechia,27/01/2020,0,0
Denmark,27/01/2020,0,0
Diamond Princess,27/01/2020,0,0
Djibouti,27/01/2020,0,0
Dominica,27/01/2020,0,0
Dominican Republic,27/01/2020,0,0
Ecuador,27/01/2020,0,0
Egypt,27/01/2020,0,0
El Salvador,27/01/2020,0,0
Equatorial Guinea,27/01/2020,0,0
Eritrea,27/01/2020,0,0
Estonia,27/01/2020,0,0
Eswatini,27/01/2020,0,0
Ethiopia,27/01/2020,0,0
Fiji,27/01/2020,0,0
Finland,27/01/2020,0,0
France,27/01/2020,3,0
Gabon,27/01/2020,0,0
Gambia,27/01/2020,0,0
Georgia,27/01/2020,0,0
Germany,27/01/2020,1,1
Ghana,27/01/2020,0,0
Greece,27/01/2020,0,0
Grenada,27/01/2020,0,0
Guatemala,27/01/2020,0,0
Guinea,27/01/2020,0,0
Guinea-Bissau,27/01/2020,0,0
Guyana,27/01/2020,0,0
Haiti,27/01/2020,0,0
Holy See,27/01/2020,0,0
Honduras,27/01/2020,0,0
Hungary,27/01/2020,0,0
Iceland,27/01/2020,0,0
India,27/01/2020,0,0
Indonesia,27/01/2020,0,0
Iran,27/01/2020,0,0
Iraq,27/01/2020,0,0
Ireland,27/01/2020,0,0
Israel,27/01/2020,0,0
Italy,27/01/2020,0,0
Jamaica,27/01/2020,0,0
Japan,27/01/2020,4,0
Jordan,27/01/2020,0,0
Kazakhstan,27/01/2020,0,0
Kenya,27/01/2020,0,0
Kiribati,27/01/2020,0,0
"Korea, South",27/01/2020,4,1
Kosovo,27/01/2020,0,0
Kuwait,27/01/2020,0,0
Kyrgyzstan,27/01/2020,0,0
Laos,27/01/2020,0,0
Latvia,27/01/2020,0,0
Lebanon,27/01/2020,0,0
Lesotho,27/01/2020,0,0
Liberia,27/01/2020,0,0
Libya,27/01/2020,0,0
Liechtenstein,27/01/2020,0,0
Lithuania,27/01/2020,0,0
Luxembourg,27/01/2020,0,0
Madagascar,27/01/2020,0,0
Malawi,27/01/2020,0,0
Malaysia,27/01/2020,4,0
Maldives,27/01/2020,0,0
Mali,27/01/2020,0,0
Malta,27/01/2020,0,0
Marshall Islands,27/01/2020,0,0
Mauritania,27/01/2020,0,0
Mauritius,27/01/2020,0,0
Mexico,27/01/2020,0,0
Micronesia,27/01/2020,0,0
Moldova,27/01/2020,0,0
Monaco,27/01/2020,0,0
Mongolia,27/01/2020,0,0
Montenegro,27/01/2020,0,0
Morocco,27/01/2020,0,0
Mozambique,27/01/2020,0,0
MS Zaandam,27/01/2020,0,0
Namibia,27/01/2020,0,0
Nepal,27/01/2020,1,0
Netherlands,27/01/2020,0,0
New Zealand,27/01/2020,0,0
Nicaragua,27/01/2020,0,0
Niger,27/01/2020,0,0
Nigeria,27/01/2020,0,0
North Macedonia,27/01/2020,0,0
Norway,27/01/2020,0,0
Oman,27/01/2020,0,0
Pakistan,27/01/2020,0,0
Palau,27/01/2020,0,0
Panama,27/01/2020,0,0
Papua New Guinea,27/01/2020,0,0
Paraguay,27/01/2020,0,0
Peru,27/01/2020,0,0
Philippines,27/01/2020,0,0
Poland,27/01/2020,0,0
Portugal,27/01/2020,0,0
Qatar,27/01/2020,0,0
Romania,27/01/2020,0,0
Russia,27/01/2020,0,0
Rwanda,27/01/2020,0,0
Saint Kitts and Nevis,27/01/2020,0,0
Saint Lucia,27/01/2020,0,0
Saint Vincent and the Grenadines,27/01/2020,0,0
Samoa,27/01/2020,0,0
San Marino,27/01/2020,0,0
Sao Tome and Principe,27/01/2020,0,0
Saudi Arabia,27/01/2020,0,0
Senegal,27/01/2020,0,0
Serbia,27/01/2020,0,0
Seychelles,27/01/2020,0,0
Sierra Leone,27/01/2020,0,0
Singapore,27/01/2020,5,1
Slovakia,27/01/2020,0,0
Slovenia,27/01/2020,0,0
Solomon Islands,27/01/2020,0,0
Somalia,27/01/2020,0,0
South Africa,27/01/2020,0,0
South Sudan,27/01/2020,0,0
Spain,27/01/2020,0,0
Sri Lanka,27/01/2020,1,1
Sudan,27/01/2020,0,0
Summer Olympics 2020,27/01/2020,0,0
Suriname,27/01/2020,0,0
Sweden,27/01/2020,0,0
Switzerland,27/01/2020,0,0
Syria,27/01/2020,0,0
Taiwan*,27/01/2020,5,1
Tajikistan,27/01/2020,0,0
Tanzania,27/01/2020,0,0
Thailand,27/01/2020,8,0
Timor-Leste,27/01/2020,0,0
Togo,27/01/2020,0,0
Trinidad and Tobago,27/01/2020,0,0
Tunisia,27/01/2020,0,0
Turkey,27/01/2020,0,0
Uganda,27/01/2020,0,0
Ukraine,27/01/2020,0,0
United Arab Emirates,27/01/2020,0,0
United Kingdom,27/01/2020,0,0
Uruguay,27/01/2020,0,0
US,27/01/2020,5,0
Uzbekistan,27/01/2020,0,0
Vanuatu,27/01/2020,0,0
Venezuela,27/01/2020,0,0
Vietnam,27/01/2020,2,0
West Bank and Gaza,27/01/2020,0,0
Yemen,27/01/2020,0,0
Zambia,27/01/2020,0,0
Zimbabwe,27/01/2020,0,0
Afghanistan,28/01/2020,0,0
Albania,28/01/2020,0,0
Algeria,28/01/2020,0,0
Andorra,28/01/2020,0,0
Angola,28/01/2020,0,0
Antigua and Barbuda,28/01/2020,0,0
Argentina,28/01/2020,0,0
Armenia,28/01/2020,0,0
Australia,28/01/2020,5,0
Austria,28/01/2020,0,0
Azerbaijan,28/01/2020,0,0
Bahamas,28/01/2020,0,0
Bahrain,28/01/2020,0,0
Bangladesh,28/01/2020,0,0
Barbados,28/01/2020,0,0
Belarus,28/01/2020,0,0
Belgium,28/01/2020,0,0
Belize,28/01/2020,0,0
Benin,28/01/2020,0,0
Bhutan,28/01/2020,0,0
Bolivia,28/01/2020,0,0
Bosnia and Herzegovina,28/01/2020,0,0
Botswana,28/01/2020,0,0
Brazil,28/01/2020,0,0
Brunei,28/01/2020,0,0
Bulgaria,28/01/2020,0,0
Burkina Faso,28/01/2020,0,0
Burma,28/01/2020,0,0
Burundi,28/01/2020,0,0
Cabo Verde,28/01/2020,0,0
Cambodia,28/01/2020,1,0
Cameroon,28/01/2020,0,0
Canada,28/01/2020,2,1
Central African Republic,28/01/2020,0,0
Chad,28/01/2020,0,0
Chile,28/01/2020,0,0
China,28/01/2020,5509,2632
Colombia,28/01/2020,0,0
Comoros,28/01/2020,0,0
Congo (Brazzaville),28/01/2020,0,0
Congo (Kinshasa),28/01/2020,0,0
Costa Rica,28/01/2020,0,0
Cote d'Ivoire,28/01/2020,0,0
Croatia,28/01/2020,0,0
Cuba,28/01/2020,0,0
Cyprus,28/01/2020,0,0
Czechia,28/01/2020,0,0
Denmark,28/01/2020,0,0
Diamond Princess,28/01/2020,0,0
Djibouti,28/01/2020,0,0
Dominica,28/01/2020,0,0
Dominican Republic,28/01/2020,0,0
Ecuador,28/01/2020,0,0
Egypt,28/01/2020,0,0
El Salvador,28/01/2020,0,0
Equatorial Guinea,28/01/2020,0,0
Eritrea,28/01/2020,0,0
Estonia,28/01/2020,0,0
Eswatini,28/01/2020,0,0
Ethiopia,28/01/2020,0,0
Fiji,28/01/2020,0,0
Finland,28/01/2020,0,0
France,28/01/2020,4,1
Gabon,28/01/2020,0,0
Gambia,28/01/2020,0,0
Georgia,28/01/2020,0,0
Germany,28/01/2020,4,3
Ghana,28/01/2020,0,0
Greece,28/01/2020,0,0
Grenada,28/01/2020,0,0
Guatemala,28/01/2020,0,0
Guinea,28/01/2020,0,0
Guinea-Bissau,28/01/2020,0,0
Guyana,28/01/2020,0,0
Haiti,28/01/2020,0,0
Holy See,28/01/2020,0,0
Honduras,28/01/2020,0,0
Hungary,28/01/2020,0,0
Iceland,28/01/2020,0,0
India,28/01/2020,0,0
Indonesia,28/01/2020,0,0
Iran,28/01/2020,0,0
Iraq,28/01/2020,0,0
Ireland,28/01/2020,0,0
Israel,28/01/2020,0,0
Italy,28/01/2020,0,0
Jamaica,28/01/2020,0,0
Japan,28/01/2020,7,3
Jordan,28/01/2020,0,0
Kazakhstan,28/01/2020,0,0
Kenya,28/01/2020,0,0
Kiribati,28/01/2020,0,0
"Korea, South",28/01/2020,4,0
Kosovo,28/01/2020,0,0
Kuwait,28/01/2020,0,0
Kyrgyzstan,28/01/2020,0,0
Laos,28/01/2020,0,0
Latvia,28/01/2020,0,0
Lebanon,28/01/2020,0,0
Lesotho,28/01/2020,0,0
Liberia,28/01/2020,0,0
Libya,28/01/2020,0,0
Liechtenstein,28/01/2020,0,0
Lithuania,28/01/2020,0,0
Luxembourg,28/01/2020,0,0
Madagascar,28/01/2020,0,0
Malawi,28/01/2020,0,0
Malaysia,28/01/2020,4,0
Maldives,28/01/2020,0,0
Mali,28/01/2020,0,0
Malta,28/01/2020,0,0
Marshall Islands,28/01/2020,0,0
Mauritania,28/01/2020,0,0
Mauritius,28/01/2020,0,0
Mexico,28/01/2020,0,0
Micronesia,28/01/2020,0,0
Moldova,28/01/2020,0,0
Monaco,28/01/2020,0,0
Mongolia,28/01/2020,0,0
Montenegro,28/01/2020,0,0
Morocco,28/01/2020,0,0
Mozambique,28/01/2020,0,0
MS Zaandam,28/01/2020,0,0
Namibia,28/01/2020,0,0
Nepal,28/01/2020,1,0
Netherlands,28/01/2020,0,0
New Zealand,28/01/2020,0,0
Nicaragua,28/01/2020,0,0
Niger,28/01/2020,0,0
Nigeria,28/01/2020,0,0
North Macedonia,28/01/2020,0,0
Norway,28/01/2020,0,0
Oman,28/01/2020,0,0
Pakistan,28/01/2020,0,0
Palau,28/01/2020,0,0
Panama,28/01/2020,0,0
Papua New Guinea,28/01/2020,0,0
Paraguay,28/01/2020,0,0
Peru,28/01/2020,0,0
Philippines,28/01/2020,0,0
Poland,28/01/2020,0,0
Portugal,28/01/2020,0,0
Qatar,28/01/2020,0,0
Romania,28/01/2020,0,0
Russia,28/01/2020,0,0
Rwanda,28/01/2020,0,0
Saint Kitts and Nevis,28/01/2020,0,0
Saint Lucia,28/01/2020,0,0
Saint Vincent and the Grenadines,28/01/2020,0,0
Samoa,28/01/2020,0,0
San Marino,28/01/2020,0,0
Sao Tome and Principe,28/01/2020,0,0
Saudi Arabia,28/01/2020,0,0
Senegal,28/01/2020,0,0
Serbia,28/01/2020,0,0
Seychelles,28/01/2020,0,0
Sierra Leone,28/01/2020,0,0
Singapore,28/01/2020,7,2
Slovakia,28/01/2020,0,0
Slovenia,28/01/2020,0,0
Solomon Islands,28/01/2020,0,0
Somalia,28/01/2020,0,0
South Africa,28/01/2020,0,0
South Sudan,28/01/2020,0,0
Spain,28/01/2020,0,0
Sri Lanka,28/01/2020,1,0
Sudan,28/01/2020,0,0
Summer Olympics 2020,28/01/2020,0,0
Suriname,28/01/2020,0,0
Sweden,28/01/2020,0,0
Switzerland,28/01/2020,0,0
Syria,28/01/2020,0,0
Taiwan*,28/01/2020,8,3
Tajikistan,28/01/2020,0,0
Tanzania,28/01/2020,0,0
Thailand,28/01/2020,14,6
Timor-Leste,28/01/2020,0,0
Togo,28/01/2020,0,0
Trinidad and Tobago,28/01/2020,0,0
Tunisia,28/01/2020,0,0
Turkey,28/01/2020,0,0
Uganda,28/01/2020,0,0
Ukraine,28/01/2020,0,0
United Arab Emirates,28/01/2020,0,0
United Kingdom,28/01/2020,0,0
Uruguay,28/01/2020,0,0
US,28/01/2020,5,0
Uzbekistan,28/01/2020,0,0
Vanuatu,28/01/2020,0,0
Venezuela,28/01/2020,0,0
Vietnam,28/01/2020,2,0
West Bank and Gaza,28/01/2020,0,0
Yemen,28/01/2020,0,0
Zambia,28/01/2020,0,0
Zimbabwe,28/01/2020,0,0
Afghanistan,29/01/2020,0,0
Albania,29/01/2020,0,0
Algeria,29/01/2020,0,0
Andorra,29/01/2020,0,0
Angola,29/01/2020,0,0
Antigua and Barbuda,29/01/2020,0,0
Argentina,29/01/2020,0,0
Armenia,29/01/2020,0,0
Australia,29/01/2020,6,1
Austria,29/01/2020,0,0
Azerbaijan,29/01/2020,0,0
Bahamas,29/01/2020,0,0
Bahrain,29/01/2020,0,0
Bangladesh,29/01/2020,0,0
Barbados,29/01/2020,0,0
Belarus,29/01/2020,0,0
Belgium,29/01/2020,0,0
Belize,29/01/2020,0,0
Benin,29/01/2020,0,0
Bhutan,29/01/2020,0,0
Bolivia,29/01/2020,0,0
Bosnia and Herzegovina,29/01/2020,0,0
Botswana,29/01/2020,0,0
Brazil,29/01/2020,0,0
Brunei,29/01/2020,0,0
Bulgaria,29/01/2020,0,0
Burkina Faso,29/01/2020,0,0
Burma,29/01/2020,0,0
Burundi,29/01/2020,0,0
Cabo Verde,29/01/2020,0,0
Cambodia,29/01/2020,1,0
Cameroon,29/01/2020,0,0
Canada,29/01/2020,2,0
Central African Republic,29/01/2020,0,0
Chad,29/01/2020,0,0
Chile,29/01/2020,0,0
China,29/01/2020,6087,578
Colombia,29/01/2020,0,0
Comoros,29/01/2020,0,0
Congo (Brazzaville),29/01/2020,0,0
Congo (Kinshasa),29/01/2020,0,0
Costa Rica,29/01/2020,0,0
Cote d'Ivoire,29/01/2020,0,0
Croatia,29/01/2020,0,0
Cuba,29/01/2020,0,0
Cyprus,29/01/2020,0,0
Czechia,29/01/2020,0,0
Denmark,29/01/2020,0,0
Diamond Princess,29/01/2020,0,0
Djibouti,29/01/2020,0,0
Dominica,29/01/2020,0,0
Dominican Republic,29/01/2020,0,0
Ecuador,29/01/2020,0,0
Egypt,29/01/2020,0,0
El Salvador,29/01/2020,0,0
Equatorial Guinea,29/01/2020,0,0
Eritrea,29/01/2020,0,0
Estonia,29/01/2020,0,0
Eswatini,29/01/2020,0,0
Ethiopia,29/01/2020,0,0
Fiji,29/01/2020,0,0
Finland,29/01/2020,1,1
France,29/01/2020,5,1
Gabon,29/01/2020,0,0
Gambia,29/01/2020,0,0
Georgia,29/01/2020,0,0
Germany,29/01/2020,4,0
Ghana,29/01/2020,0,0
Greece,29/01/2020,0,0
Grenada,29/01/2020,0,0
Guatemala,29/01/2020,0,0
Guinea,29/01/2020,0,0
Guinea-Bissau,29/01/2020,0,0
Guyana,29/01/2020,0,0
Haiti,29/01/2020,0,0
Holy See,29/01/2020,0,0
Honduras,29/01/2020,0,0
Hungary,29/01/2020,0,0
Iceland,29/01/2020,0,0
India,29/01/2020,0,0
Indonesia,29/01/2020,0,0
Iran,29/01/2020,0,0
Iraq,29/01/2020,0,0
Ireland,29/01/2020,0,0
Israel,29/01/2020,0,0
Italy,29/01/2020,0,0
Jamaica,29/01/2020,0,0
Japan,29/01/2020,7,0
Jordan,29/01/2020,0,0
Kazakhstan,29/01/2020,0,0
Kenya,29/01/2020,0,0
Kiribati,29/01/2020,0,0
"Korea, South",29/01/2020,4,0
Kosovo,29/01/2020,0,0
Kuwait,29/01/2020,0,0
Kyrgyzstan,29/01/2020,0,0
Laos,29/01/2020,0,0
Latvia,29/01/2020,0,0
Lebanon,29/01/2020,0,0
Lesotho,29/01/2020,0,0
Liberia,29/01/2020,0,0
Libya,29/01/2020,0,0
Liechtenstein,29/01/2020,0,0
Lithuania,29/01/2020,0,0
Luxembourg,29/01/2020,0,0
Madagascar,29/01/2020,0,0
Malawi,29/01/2020,0,0
Malaysia,29/01/2020,7,3
Maldives,29/01/2020,0,0
Mali,29/01/2020,0,0
Malta,29/01/2020,0,0
Marshall Islands,29/01/2020,0,0
Mauritania,29/01/2020,0,0
Mauritius,29/01/2020,0,0
Mexico,29/01/2020,0,0
Micronesia,29/01/2020,0,0
Moldova,29/01/2020,0,0
Monaco,29/01/2020,0,0
Mongolia,29/01/2020,0,0
Montenegro,29/01/2020,0,0
Morocco,29/01/2020,0,0
Mozambique,29/01/2020,0,0
MS Zaandam,29/01/2020,0,0
Namibia,29/01/2020,0,0
Nepal,29/01/2020,1,0
Netherlands,29/01/2020,0,0
New Zealand,29/01/2020,0,0
Nicaragua,29/01/2020,0,0
Niger,29/01/2020,0,0
Nigeria,29/01/2020,0,0
North Macedonia,29/01/2020,0,0
Norway,29/01/2020,0,0
Oman,29/01/2020,0,0
Pakistan,29/01/2020,0,0
Palau,29/01/2020,0,0
Panama,29/01/2020,0,0
Papua New Guinea,29/01/2020,0,0
Paraguay,29/01/2020,0,0
Peru,29/01/2020,0,0
Philippines,29/01/2020,0,0
Poland,29/01/2020,0,0
Portugal,29/01/2020,0,0
Qatar,29/01/2020,0,0
Romania,29/01/2020,0,0
Russia,29/01/2020,0,0
Rwanda,29/01/2020,0,0
Saint Kitts and Nevis,29/01/2020,0,0
Saint Lucia,29/01/2020,0,0
Saint Vincent and the Grenadines,29/01/2020,0,0
Samoa,29/01/2020,0,0
San Marino,29/01/2020,0,0
Sao Tome and Principe,29/01/2020,0,0
Saudi Arabia,29/01/2020,0,0
Senegal,29/01/2020,0,0
Serbia,29/01/2020,0,0
Seychelles,29/01/2020,0,0
Sierra Leone,29/01/2020,0,0
Singapore,29/01/2020,7,0
Slovakia,29/01/2020,0,0
Slovenia,29/01/2020,0,0
Solomon Islands,29/01/2020,0,0
Somalia,29/01/2020,0,0
South Africa,29/01/2020,0,0
South Sudan,29/01/2020,0,0
Spain,29/01/2020,0,0
Sri Lanka,29/01/2020,1,0
Sudan,29/01/2020,0,0
Summer Olympics 2020,29/01/2020,0,0
Suriname,29/01/2020,0,0
Sweden,29/01/2020,0,0
Switzerland,29/01/2020,0,0
Syria,29/01/2020,0,0
Taiwan*,29/01/2020,8,0
Tajikistan,29/01/2020,0,0
Tanzania,29/01/2020,0,0
Thailand,29/01/2020,14,0
Timor-Leste,29/01/2020,0,0
Togo,29/01/2020,0,0
Trinidad and Tobago,29/01/2020,0,0
Tunisia,29/01/2020,0,0
Turkey,29/01/2020,0,0
Uganda,29/01/2020,0,0
Ukraine,29/01/2020,0,0
United Arab Emirates,29/01/2020,4,4
United Kingdom,29/01/2020,0,0
Uruguay,29/01/2020,0,0
US,29/01/2020,6,1
Uzbekistan,29/01/2020,0,0
Vanuatu,29/01/2020,0,0
Venezuela,29/01/2020,0,0
Vietnam,29/01/2020,2,0
West Bank and Gaza,29/01/2020,0,0
Yemen,29/01/2020,0,0
Zambia,29/01/2020,0,0
Zimbabwe,29/01/2020,0,0
Afghanistan,30/01/2020,0,0
Albania,30/01/2020,0,0
Algeria,30/01/2020,0,0
Andorra,30/01/2020,0,0
Angola,30/01/2020,0,0
Antigua and Barbuda,30/01/2020,0,0
Argentina,30/01/2020,0,0
Armenia,30/01/2020,0,0
Australia,30/01/2020,9,3
Austria,30/01/2020,0,0
Azerbaijan,30/01/2020,0,0
Bahamas,30/01/2020,0,0
Bahrain,30/01/2020,0,0
Bangladesh,30/01/2020,0,0
Barbados,30/01/2020,0,0
Belarus,30/01/2020,0,0
Belgium,30/01/2020,0,0
Belize,30/01/2020,0,0
Benin,30/01/2020,0,0
Bhutan,30/01/2020,0,0
Bolivia,30/01/2020,0,0
Bosnia and Herzegovina,30/01/2020,0,0
Botswana,30/01/2020,0,0
Brazil,30/01/2020,0,0
Brunei,30/01/2020,0,0
Bulgaria,30/01/2020,0,0
Burkina Faso,30/01/2020,0,0
Burma,30/01/2020,0,0
Burundi,30/01/2020,0,0
Cabo Verde,30/01/2020,0,0
Cambodia,30/01/2020,1,0
Cameroon,30/01/2020,0,0
Canada,30/01/2020,2,0
Central African Republic,30/01/2020,0,0
Chad,30/01/2020,0,0
Chile,30/01/2020,0,0
China,30/01/2020,8141,2054
Colombia,30/01/2020,0,0
Comoros,30/01/2020,0,0
Congo (Brazzaville),30/01/2020,0,0
Congo (Kinshasa),30/01/2020,0,0
Costa Rica,30/01/2020,0,0
Cote d'Ivoire,30/01/2020,0,0
Croatia,30/01/2020,0,0
Cuba,30/01/2020,0,0
Cyprus,30/01/2020,0,0
Czechia,30/01/2020,0,0
Denmark,30/01/2020,0,0
Diamond Princess,30/01/2020,0,0
Djibouti,30/01/2020,0,0
Dominica,30/01/2020,0,0
Dominican Republic,30/01/2020,0,0
Ecuador,30/01/2020,0,0
Egypt,30/01/2020,0,0
El Salvador,30/01/2020,0,0
Equatorial Guinea,30/01/2020,0,0
Eritrea,30/01/2020,0,0
Estonia,30/01/2020,0,0
Eswatini,30/01/2020,0,0
Ethiopia,30/01/2020,0,0
Fiji,30/01/2020,0,0
Finland,30/01/2020,1,0
France,30/01/2020,5,0
Gabon,30/01/2020,0,0
Gambia,30/01/2020,0,0
Georgia,30/01/2020,0,0
Germany,30/01/2020,4,0
Ghana,30/01/2020,0,0
Greece,30/01/2020,0,0
Grenada,30/01/2020,0,0
Guatemala,30/01/2020,0,0
Guinea,30/01/2020,0,0
Guinea-Bissau,30/01/2020,0,0
Guyana,30/01/2020,0,0
Haiti,30/01/2020,0,0
Holy See,30/01/2020,0,0
Honduras,30/01/2020,0,0
Hungary,30/01/2020,0,0
Iceland,30/01/2020,0,0
India,30/01/2020,1,1
Indonesia,30/01/2020,0,0
Iran,30/01/2020,0,0
Iraq,30/01/2020,0,0
Ireland,30/01/2020,0,0
Israel,30/01/2020,0,0
Italy,30/01/2020,0,0
Jamaica,30/01/2020,0,0
Japan,30/01/2020,11,4
Jordan,30/01/2020,0,0
Kazakhstan,30/01/2020,0,0
Kenya,30/01/2020,0,0
Kiribati,30/01/2020,0,0
